Station Number,Station Name,Station Description,Parameter Name,Parameter Description,Units of Measure,Year,Result Count,Result Average,Result Min,Result Max,Waterway,x,y
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,19,1,164,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2015,9,14,1,37,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,10,6,2,12,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2025,4,12,5,17,Des Plaines River,-9775033.160497827,5134155.08934849
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,9,21,1,70,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,29,4,176,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,11,22,1,79,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2015,8,13,2,38,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2018,5,7,3,13,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2021,12,17,2,90,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2024,9,9,1,33,Des Plaines River,-9782918.22214516,5121485.94585754
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,14,0,81,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,7,1,18,Des Plaines River,-9776892.815460142,5140724.864266957
20,Roosevelt Road,Des Plaines River at Roosevelt Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,13,1,42,Des Plaines River,-9776892.815460142,5140724.864266957
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,10,33,4,91,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,14,2,35,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,28,2,157,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,6,1,15,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2019,3,3,2,3,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2022,10,7,1,16,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2025,4,10,6,14,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,5,1,13,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,13,1,45,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2013,11,10,2,26,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2016,11,5,1,11,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2023,11,9,3,24,Des Plaines River,-9782918.22214516,5121485.94585754
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,11,13,1,51,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,19,2,69,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2008,11,21,1,83,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,20,4,126,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2018,9,5,1,10,Des Plaines River,-9775033.160497827,5134155.08934849
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,6,2,20,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,7,1,22,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,10,9,1,23,Salt Creek,-9785016.345950183,5134927.534095098
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2021,11,15,3,61,Des Plaines River,-9775033.160497827,5134155.08934849
22,Ogden Avenue,Des Plaines River at Ogden Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2024,9,13,2,46,Des Plaines River,-9775033.160497827,5134155.08934849
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,13,3,29,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,12,3,26,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,12,8,1,19,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,68,6,299,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,26,1,122,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,15,2,28,Des Plaines River,-9796385.089554068,5113414.579669373
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,11,14,1,49,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,11,1,33,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,7,2,15,Salt Creek,-9785016.345950183,5134927.534095098
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2002,11,35,1,179,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,49,4,225,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,22,2,72,Des Plaines River,-9796385.089554068,5113414.579669373
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,39,5,161,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,16,1,90,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,16,4,58,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2014,9,15,2,40,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2017,11,4,0,10,Des Plaines River,-9782918.22214516,5121485.94585754
23,Willow Springs Road,Des Plaines River at Willow Springs Road,Chlorophyll-A,Chlorophyll-A,ug/L,2020,12,5,1,10,Des Plaines River,-9782918.22214516,5121485.94585754
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,9,11,1,31,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,11,12,1,27,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,10,5,1,13,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,4,3,1,5,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2003,11,49,3,174,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2006,11,17,5,39,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2009,11,30,1,123,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,26,5,122,Des Plaines River,-9796385.089554068,5113414.579669373
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,10,12,1,35,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,10,8,1,19,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,10,11,2,23,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,8,3,11,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,10,22,4,91,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,10,9,2,20,Skokie River,-9773171.65434657,5183881.030230567
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,4,5,4,7,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2004,10,7,0,13,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,9,8,2,20,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,4,2,5,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,9,1,19,Salt Creek,-9785016.345950183,5134927.534095098
24,Wolf Road,Salt Creek at Wolf Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,5,1,14,Salt Creek,-9785016.345950183,5134927.534095098
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2002,10,12,1,25,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,12,2,55,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2008,10,8,2,14,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2011,10,8,1,15,Skokie River,-9773171.65434657,5183881.030230567
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,16,1,35,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2008,11,9,1,20,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2011,11,12,2,48,North Branch Chicago River,-9772519.197048591,5167261.607014383
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,8,1,14,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2009,10,6,2,11,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2012,6,8,0,21,Skokie River,-9773171.65434657,5183881.030230567
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2007,10,9,3,18,Des Plaines River,-9796385.089554068,5113414.579669373
29,Stephen Street,Des Plaines River at Stephen Street,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,17,2,49,Des Plaines River,-9796385.089554068,5113414.579669373
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,16,6,28,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2005,11,24,3,96,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2012,7,16,1,61,North Branch Chicago River,-9772519.197048591,5167261.607014383
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2001,4,1,1,3,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2004,9,3,1,12,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2007,9,6,1,22,North Shore Channel,-9761286.946422856,5170628.6171330195
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2003,11,17,4,39,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,17,3,44,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2009,12,6,2,13,North Branch Chicago River,-9772519.197048591,5167261.607014383
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2007,10,8,2,17,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
31,Lake-Cook Road,Middle Fork North Branch Chicago River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,9,5,1,17,Middle Fork North Branch Chicago River,-9775428.966959778,5183330.473761027
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2003,9,8,&lt RL,58,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2006,9,5,1,30,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2010,8,18,1,122,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2002,12,2,0,4,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,10,2,0,10,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2012,12,3,1,19,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2015,11,2,0,7,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2018,12,1,&lt RL,2,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2025,2,1,1,1,North Shore Channel,-9763880.193364626,5162772.158302309
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2002,9,13,1,91,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2009,9,10,1,74,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2012,5,30,1,121,North Shore Channel,-9761286.946422856,5170628.6171330195
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,1,&lt RL,5,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,2,0,9,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2013,11,6,0,45,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2016,12,2,&lt RL,5,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2019,12,1,0,2,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,12,2,&lt RL,8,North Shore Channel,-9763880.193364626,5162772.158302309
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2003,8,10,3,19,Skokie River,-9773171.65434657,5183881.030230567
32,Lake-Cook Road,Skokie River at Lake-Cook Road,Chlorophyll-A,Chlorophyll-A,ug/L,2010,9,7,1,15,Skokie River,-9773171.65434657,5183881.030230567
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,11,1,0,4,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,12,1,1,2,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,11,2,0,10,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2017,12,1,0,3,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2020,10,1,0,2,North Shore Channel,-9763880.193364626,5162772.158302309
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,12,1,0,5,North Shore Channel,-9763880.193364626,5162772.158302309
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,2,1,5,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,4,0,10,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2011,12,3,1,9,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2024,11,2,1,4,North Branch Chicago River,-9762427.895694703,5155720.021993471
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,16,3,39,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,10,2,32,North Branch Chicago River,-9772519.197048591,5167261.607014383
34,Dempster Street,North Branch Chicago River at Dempster Street,Chlorophyll-A,Chlorophyll-A,ug/L,2010,8,8,0,16,North Branch Chicago River,-9772519.197048591,5167261.607014383
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,12,3,0,7,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,3,1,7,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2020,10,3,1,6,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2023,12,3,1,8,North Branch Chicago River,-9762427.895694703,5155720.021993471
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2005,12,4,1,11,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2008,12,4,1,12,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2011,6,3,2,7,South Branch Chicago River,-9755836.894673718,5143332.001117509
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2003,12,5,1,18,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,5,1,12,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2009,12,3,0,7,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2019,8,2,1,9,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2022,12,3,&lt RL,6,North Branch Chicago River,-9762427.895694703,5155720.021993471
37,Wilson Avenue,North Branch Chicago River at Wilson Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2025,2,5,1,9,North Branch Chicago River,-9762427.895694703,5155720.021993471
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2005,8,4,1,21,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2008,9,6,1,25,North Shore Channel,-9761286.946422856,5170628.6171330195
35,Central Street,North Shore Channel at Central Street,Chlorophyll-A,Chlorophyll-A,ug/L,2011,8,15,1,98,North Shore Channel,-9761286.946422856,5170628.6171330195
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,3,2,5,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,4,1,10,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2007,11,4,1,12,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2010,12,4,1,18,South Branch Chicago River,-9755836.894673718,5143332.001117509
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2004,12,8,1,25,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
40,Damen Avenue,Chicago Sanitary and Ship Canal at Damen Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2007,12,5,1,14,Chicago Sanitary and Ship Canal,-9759974.102935709,5137287.498239143
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2003,10,5,1,16,South Branch Chicago River,-9755836.894673718,5143332.001117509
39,Madison Street,South Branch Chicago River at Madison Street,Chlorophyll-A,Chlorophyll-A,ug/L,2006,12,4,1,15,South Branch Chicago River,-9755836.894673718,5143332.001117509
36,Touhy Avenue,North Shore Channel at Touhy Avenue,Chlorophyll-A,Chlorophyll-A,ug/L,2001,5,1,1,2,North Shore Channel,-9763880.193364626,5162772.158302309
